Station,Month,Last 3 Year Avg Departures,Last 3 Year Avg Returns
Lumivaarantie,10,1.5833333333333333,1.3333333333333333
Lumivaarantie,11,1.5833333333333333,1.3333333333333333
Erottajan aukio,4,43.45,44.3
Erottajan aukio,5,81.41935483870968,81.56451612903226
Erottajan aukio,6,133.5,133.11666666666667
Erottajan aukio,7,126.2258064516129,126.35483870967742
Erottajan aukio,8,126.2258064516129,126.64516129032258
Erottajan aukio,9,91.06666666666666,92.08333333333333
Erottajan aukio,10,57.354838709677416,57.58064516129032
Erottajan aukio,11,57.354838709677416,57.58064516129032
Pasilan asema,4,115.9,99.96666666666667
Pasilan asema,5,170.41935483870967,148.98387096774192
Pasilan asema,6,228.3,198.58333333333334
Pasilan asema,7,215.56451612903226,186.9516129032258
Pasilan asema,8,191.67741935483872,162.38709677419354
Pasilan asema,9,152.9,120.06666666666666
Pasilan asema,10,99.30645161290323,82.7258064516129
Pasilan asema,11,99.30645161290323,82.7258064516129
Hernesaarenranta,4,28.283333333333335,31.95
Hernesaarenranta,5,45.87096774193548,52.24193548387097
Hernesaarenranta,6,111.6,128.66666666666666
Hernesaarenranta,7,114.20967741935483,124.37096774193549
Hernesaarenranta,8,68.8225806451613,76.8225806451613
Hernesaarenranta,9,30.333333333333332,33.05
Hernesaarenranta,10,16.370967741935484,18.161290322580644
Hernesaarenranta,11,16.370967741935484,18.161290322580644
Korkeasaari,4,13.216666666666667,12.2
Korkeasaari,5,20.806451612903224,20.096774193548388
Korkeasaari,6,70.23333333333333,70.61666666666666
Korkeasaari,7,61.74193548387097,61.983870967741936
Korkeasaari,8,32.25806451612903,32.32258064516129
Korkeasaari,9,13.7,13.816666666666666
Korkeasaari,10,6.866666666666666,6.7
Korkeasaari,11,6.866666666666666,6.7
Outotec,4,3.4150943396226414,3.2830188679245285
Outotec,5,4.716666666666667,4.733333333333333
Outotec,6,6.9,5.966666666666667
Outotec,7,5.733333333333333,5.133333333333334
Outotec,8,6.169491525423729,5.8474576271186445
Outotec,9,3.8833333333333333,3.45
Outotec,10,2.69811320754717,2.6792452830188678
Outotec,11,2.69811320754717,2.6792452830188678
Muotoilijankatu,4,21.838709677419356,22.903225806451612
Muotoilijankatu,5,27.629032258064516,28.129032258064516
Muotoilijankatu,6,38.31666666666667,38.43333333333333
Muotoilijankatu,7,32.74193548387097,33.16129032258065
Muotoilijankatu,8,33.306451612903224,34.08064516129032
Muotoilijankatu,9,28.566666666666666,29.3
Muotoilijankatu,10,15.46774193548387,15.725806451612904
Muotoilijankatu,11,15.46774193548387,15.725806451612904
Kaapelitehdas,4,26.366666666666667,26.633333333333333
Kaapelitehdas,5,31.729166666666668,31.979166666666668
Kaapelitehdas,6,45.03333333333333,44.56666666666667
Kaapelitehdas,7,39.47457627118644,38.76271186440678
Kaapelitehdas,8,47.56818181818182,47.43181818181818
Kaapelitehdas,9,40.35,41.28333333333333
Kaapelitehdas,10,27.20967741935484,29.193548387096776
Kaapelitehdas,11,27.20967741935484,29.193548387096776
Derby Business Park,4,2.1904761904761907,2.2857142857142856
Derby Business Park,5,3.3076923076923075,3.3076923076923075
Derby Business Park,6,6.482758620689655,6.758620689655173
Derby Business Park,7,5.132075471698113,4.811320754716981
Derby Business Park,8,4.1454545454545455,4.363636363636363
Derby Business Park,9,2.5555555555555554,2.8333333333333335
Derby Business Park,10,2.0,1.951219512195122
Derby Business Park,11,2.0,1.951219512195122
Haukilahdensolmu,4,9.866666666666667,9.4
Haukilahdensolmu,5,15.870967741935484,16.096774193548388
Haukilahdensolmu,6,19.2,19.066666666666666
Haukilahdensolmu,7,14.64516129032258,14.516129032258064
Haukilahdensolmu,8,12.741935483870968,12.516129032258064
Haukilahdensolmu,9,10.866666666666667,10.666666666666666
Haukilahdensolmu,10,5.67741935483871,5.387096774193548
Haukilahdensolmu,11,5.67741935483871,5.387096774193548
Välimerenkatu,4,56.53333333333333,56.833333333333336
Välimerenkatu,5,77.87096774193549,76.7741935483871
Välimerenkatu,6,99.9,99.73333333333333
Välimerenkatu,7,89.3225806451613,88.58064516129032
Välimerenkatu,8,73.74193548387096,74.35483870967742
Välimerenkatu,9,62.53333333333333,62.333333333333336
Välimerenkatu,10,37.03225806451613,36.54838709677419
Välimerenkatu,11,37.03225806451613,36.54838709677419
Postipuisto,4,11.758620689655173,11.413793103448276
Postipuisto,5,15.67741935483871,15.451612903225806
Postipuisto,6,19.3,19.366666666666667
Postipuisto,7,20.387096774193548,20.64516129032258
Postipuisto,8,15.35483870967742,15.483870967741936
Postipuisto,9,9.2,9.166666666666666
Postipuisto,10,6.666666666666667,6.6
Postipuisto,11,6.666666666666667,6.6
Leikosaarentie,4,33.181113309413256,33.11101824684443
Leikosaarentie,5,8.0,7.1923076923076925
Leikosaarentie,6,10.2,10.4
Leikosaarentie,7,10.838709677419354,9.709677419354838
Leikosaarentie,8,8.193548387096774,7.870967741935484
Leikosaarentie,9,5.0,4.766666666666667
Leikosaarentie,10,3.3703703703703702,3.814814814814815
Leikosaarentie,11,3.3703703703703702,3.814814814814815
Aurinkotuulenkatu,4,33.181113309413256,33.11101824684443
Aurinkotuulenkatu,5,14.423076923076923,14.807692307692308
Aurinkotuulenkatu,6,27.1,26.566666666666666
Aurinkotuulenkatu,7,25.548387096774192,25.967741935483872
Aurinkotuulenkatu,8,10.483870967741936,10.548387096774194
Aurinkotuulenkatu,9,6.366666666666666,6.333333333333333
Aurinkotuulenkatu,10,3.7333333333333334,3.5
Aurinkotuulenkatu,11,3.7333333333333334,3.5
Vuosaaren puistopolku,4,33.181113309413256,33.11101824684443
Vuosaaren puistopolku,5,11.73076923076923,11.5
Vuosaaren puistopolku,6,13.933333333333334,13.633333333333333
Vuosaaren puistopolku,7,14.516129032258064,13.67741935483871
Vuosaaren puistopolku,8,10.516129032258064,10.451612903225806
Vuosaaren puistopolku,9,6.551724137931035,6.344827586206897
Vuosaaren puistopolku,10,4.451612903225806,4.129032258064516
Vuosaaren puistopolku,11,4.451612903225806,4.129032258064516
Punakiventie,4,33.181113309413256,33.11101824684443
Punakiventie,5,6.076923076923077,5.846153846153846
Punakiventie,6,7.866666666666666,7.966666666666667
Punakiventie,7,9.161290322580646,9.03225806451613
Punakiventie,8,5.032258064516129,5.032258064516129
Punakiventie,9,3.2,3.433333333333333
Punakiventie,10,3.2857142857142856,2.75
Punakiventie,11,3.2857142857142856,2.75
Aurinkolahdenaukio,4,33.181113309413256,33.11101824684443
Aurinkolahdenaukio,5,8.153846153846153,9.923076923076923
Aurinkolahdenaukio,6,19.133333333333333,20.566666666666666
Aurinkolahdenaukio,7,18.258064516129032,20.29032258064516
Aurinkolahdenaukio,8,7.137931034482759,8.379310344827585
Aurinkolahdenaukio,9,3.4642857142857144,3.6785714285714284
Aurinkolahdenaukio,10,3.1538461538461537,2.923076923076923
Aurinkolahdenaukio,11,3.1538461538461537,2.923076923076923
Rastila (M),4,33.181113309413256,33.11101824684443
Rastila (M),5,20.56,20.0
Rastila (M),6,34.5,36.03333333333333
Rastila (M),7,33.806451612903224,33.29032258064516
Rastila (M),8,21.032258064516128,20.677419354838708
Rastila (M),9,13.933333333333334,13.4
Rastila (M),10,8.576923076923077,9.73076923076923
Rastila (M),11,8.576923076923077,9.73076923076923
Kalkkihiekantie,4,33.181113309413256,33.11101824684443
Kalkkihiekantie,5,12.44,14.32
Kalkkihiekantie,6,20.1,21.533333333333335
Kalkkihiekantie,7,20.806451612903224,22.161290322580644
Kalkkihiekantie,8,17.806451612903224,19.677419354838708
Kalkkihiekantie,9,14.5,16.266666666666666
Kalkkihiekantie,10,9.129032258064516,10.96774193548387
Kalkkihiekantie,11,9.129032258064516,10.96774193548387
Ulappasilta,4,33.181113309413256,33.11101824684443
Ulappasilta,5,12.6,12.4
Ulappasilta,6,20.1,20.533333333333335
Ulappasilta,7,16.032258064516128,15.67741935483871
Ulappasilta,8,16.806451612903224,16.741935483870968
Ulappasilta,9,15.6,15.733333333333333
Ulappasilta,10,10.935483870967742,11.225806451612904
Ulappasilta,11,10.935483870967742,11.225806451612904
Mosaiikkitori,4,33.181113309413256,33.11101824684443
Mosaiikkitori,5,23.32,22.48
Mosaiikkitori,6,31.933333333333334,30.966666666666665
Mosaiikkitori,7,31.580645161290324,31.548387096774192
Mosaiikkitori,8,27.129032258064516,25.93548387096774
Mosaiikkitori,9,17.966666666666665,17.966666666666665
Mosaiikkitori,10,12.516129032258064,11.451612903225806
Mosaiikkitori,11,12.516129032258064,11.451612903225806
Meri-Rastilan tori,4,33.181113309413256,33.11101824684443
Meri-Rastilan tori,5,11.16,11.04
Meri-Rastilan tori,6,15.933333333333334,16.0
Meri-Rastilan tori,7,10.774193548387096,10.451612903225806
Meri-Rastilan tori,8,7.516129032258065,7.806451612903226
Meri-Rastilan tori,9,6.7,6.633333333333334
Meri-Rastilan tori,10,4.551724137931035,4.862068965517241
Meri-Rastilan tori,11,4.551724137931035,4.862068965517241
Sumukuja,4,33.181113309413256,33.11101824684443
Sumukuja,5,8.88,8.8
Sumukuja,6,12.8,13.166666666666666
Sumukuja,7,12.129032258064516,11.935483870967742
Sumukuja,8,10.258064516129032,10.483870967741936
Sumukuja,9,7.551724137931035,6.9655172413793105
Sumukuja,10,5.517241379310345,5.793103448275862
Sumukuja,11,5.517241379310345,5.793103448275862
Koukkusaarentie,4,33.181113309413256,33.11101824684443
Koukkusaarentie,5,11.083333333333334,10.875
Koukkusaarentie,6,18.6,18.5
Koukkusaarentie,7,18.387096774193548,18.483870967741936
Koukkusaarentie,8,12.483870967741936,12.193548387096774
Koukkusaarentie,9,8.8,8.9
Koukkusaarentie,10,5.290322580645161,5.161290322580645
Koukkusaarentie,11,5.290322580645161,5.161290322580645
Purjetie,4,33.181113309413256,33.11101824684443
Purjetie,5,7.416666666666667,7.166666666666667
Purjetie,6,10.966666666666667,11.0
Purjetie,7,12.612903225806452,13.258064516129032
Purjetie,8,7.741935483870968,7.258064516129032
Purjetie,9,5.5,5.133333333333334
Purjetie,10,3.892857142857143,3.607142857142857
Purjetie,11,3.892857142857143,3.607142857142857
Ala-Malmin tori,4,33.181113309413256,33.11101824684443
Ala-Malmin tori,5,13.857142857142858,14.0
Ala-Malmin tori,6,26.566666666666666,27.3
Ala-Malmin tori,7,30.516129032258064,31.129032258064516
Ala-Malmin tori,8,24.06451612903226,24.612903225806452
Ala-Malmin tori,9,15.733333333333333,16.733333333333334
Ala-Malmin tori,10,10.193548387096774,10.064516129032258
Ala-Malmin tori,11,10.193548387096774,10.064516129032258
Lokitie,4,33.181113309413256,33.11101824684443
Lokitie,5,9.428571428571429,9.238095238095237
Lokitie,6,12.5,12.133333333333333
Lokitie,7,16.677419354838708,15.96774193548387
Lokitie,8,10.266666666666667,10.033333333333333
Lokitie,9,6.7,6.433333333333334
Lokitie,10,4.827586206896552,4.068965517241379
Lokitie,11,4.827586206896552,4.068965517241379
Jollas,4,33.181113309413256,33.11101824684443
Jollas,5,6.75,8.5
Jollas,6,8.9,11.266666666666667
Jollas,7,9.64516129032258,11.516129032258064
Jollas,8,5.482758620689655,7.827586206896552
Jollas,9,3.0,3.769230769230769
Jollas,10,2.3333333333333335,3.2916666666666665
Jollas,11,2.3333333333333335,3.2916666666666665
Halkaisijantie,4,33.181113309413256,33.11101824684443
Halkaisijantie,5,9.238095238095237,8.238095238095237
Halkaisijantie,6,15.3,14.7
Halkaisijantie,7,16.0,16.0
Halkaisijantie,8,12.838709677419354,12.290322580645162
Halkaisijantie,9,7.4,7.133333333333334
Halkaisijantie,10,4.758620689655173,4.931034482758621
Halkaisijantie,11,4.758620689655173,4.931034482758621
Ramsinniementie,4,33.181113309413256,33.11101824684443
Ramsinniementie,5,16.904761904761905,15.619047619047619
Ramsinniementie,6,21.8,21.033333333333335
Ramsinniementie,7,18.0,17.419354838709676
Ramsinniementie,8,13.866666666666667,13.9
Ramsinniementie,9,9.933333333333334,8.566666666666666
Ramsinniementie,10,7.612903225806452,6.225806451612903
Ramsinniementie,11,7.612903225806452,6.225806451612903
Vuosaaren liikuntapuisto,4,33.181113309413256,33.11101824684443
Vuosaaren liikuntapuisto,5,4.75,4.35
Vuosaaren liikuntapuisto,6,3.6666666666666665,5.366666666666666
Vuosaaren liikuntapuisto,7,4.666666666666667,6.833333333333333
Vuosaaren liikuntapuisto,8,4.517241379310345,5.896551724137931
Vuosaaren liikuntapuisto,9,3.0,4.071428571428571
Vuosaaren liikuntapuisto,10,2.238095238095238,3.2857142857142856
Vuosaaren liikuntapuisto,11,2.238095238095238,3.2857142857142856
Haapasaarentie,4,33.181113309413256,33.11101824684443
Haapasaarentie,5,8.238095238095237,8.714285714285714
Haapasaarentie,6,10.8,10.366666666666667
Haapasaarentie,7,10.903225806451612,10.612903225806452
Haapasaarentie,8,7.838709677419355,8.193548387096774
Haapasaarentie,9,5.733333333333333,5.733333333333333
Haapasaarentie,10,4.206896551724138,3.9655172413793105
Haapasaarentie,11,4.206896551724138,3.9655172413793105
Kauppakeskus Columbus,4,33.181113309413256,33.11101824684443
Kauppakeskus Columbus,5,20.666666666666668,20.238095238095237
Kauppakeskus Columbus,6,34.56666666666667,34.266666666666666
Kauppakeskus Columbus,7,37.774193548387096,36.45161290322581
Kauppakeskus Columbus,8,25.258064516129032,24.225806451612904
Kauppakeskus Columbus,9,17.5,17.5
Kauppakeskus Columbus,10,10.387096774193548,10.387096774193548
Kauppakeskus Columbus,11,10.387096774193548,10.387096774193548
Kaivonkatsojanpuisto,4,33.181113309413256,33.11101824684443
Kaivonkatsojanpuisto,5,12.0,11.857142857142858
Kaivonkatsojanpuisto,6,17.633333333333333,17.433333333333334
Kaivonkatsojanpuisto,7,13.580645161290322,13.96774193548387
Kaivonkatsojanpuisto,8,10.0,10.064516129032258
Kaivonkatsojanpuisto,9,8.3,8.4
Kaivonkatsojanpuisto,10,5.633333333333334,5.366666666666666
Kaivonkatsojanpuisto,11,5.633333333333334,5.366666666666666
Syystie,4,33.181113309413256,33.11101824684443
Syystie,5,8.65,8.1
Syystie,6,10.9,10.733333333333333
Syystie,7,12.0,12.451612903225806
Syystie,8,8.903225806451612,8.35483870967742
Syystie,9,4.9655172413793105,4.758620689655173
Syystie,10,3.4074074074074074,3.4814814814814814
Syystie,11,3.4074074074074074,3.4814814814814814
Tilketori,4,33.181113309413256,33.11101824684443
Tilketori,5,6.473684210526316,7.052631578947368
Tilketori,6,8.1,8.2
Tilketori,7,8.32258064516129,8.0
Tilketori,8,6.290322580645161,6.387096774193548
Tilketori,9,5.793103448275862,5.275862068965517
Tilketori,10,3.142857142857143,3.392857142857143
Tilketori,11,3.142857142857143,3.392857142857143
Karviaistie,4,33.181113309413256,33.11101824684443
Karviaistie,5,5.65,5.45
Karviaistie,6,7.733333333333333,8.1
Karviaistie,7,5.967741935483871,5.967741935483871
Karviaistie,8,5.379310344827586,4.9655172413793105
Karviaistie,9,3.7333333333333334,3.7333333333333334
Karviaistie,10,2.4782608695652173,2.260869565217391
Karviaistie,11,2.4782608695652173,2.260869565217391
Rapakiventie,4,33.181113309413256,33.11101824684443
Rapakiventie,5,11.5,11.15
Rapakiventie,6,14.4,13.833333333333334
Rapakiventie,7,11.548387096774194,11.451612903225806
Rapakiventie,8,9.258064516129032,9.35483870967742
Rapakiventie,9,6.666666666666667,6.833333333333333
Rapakiventie,10,4.724137931034483,4.517241379310345
Rapakiventie,11,4.724137931034483,4.517241379310345
Malmin asema,4,33.181113309413256,33.11101824684443
Malmin asema,5,11.95,11.05
Malmin asema,6,28.133333333333333,27.133333333333333
Malmin asema,7,29.516129032258064,29.35483870967742
Malmin asema,8,25.419354838709676,25.451612903225808
Malmin asema,9,17.0,16.7
Malmin asema,10,10.225806451612904,10.387096774193548
Malmin asema,11,10.225806451612904,10.387096774193548
Teerisuontie,4,33.181113309413256,33.11101824684443
Teerisuontie,5,6.05,6.05
Teerisuontie,6,12.433333333333334,12.933333333333334
Teerisuontie,7,13.612903225806452,15.838709677419354
Teerisuontie,8,10.935483870967742,11.838709677419354
Teerisuontie,9,9.466666666666667,10.1
Teerisuontie,10,6.666666666666667,7.066666666666666
Teerisuontie,11,6.666666666666667,7.066666666666666
Väärämäentie,4,33.181113309413256,33.11101824684443
Väärämäentie,5,4.529411764705882,3.8823529411764706
Väärämäentie,6,7.533333333333333,7.033333333333333
Väärämäentie,7,9.741935483870968,8.548387096774194
Väärämäentie,8,6.612903225806452,5.516129032258065
Väärämäentie,9,4.103448275862069,2.793103448275862
Väärämäentie,10,2.6551724137931036,2.2413793103448274
Väärämäentie,11,2.6551724137931036,2.2413793103448274
Helluntairaitti,4,33.181113309413256,33.11101824684443
Helluntairaitti,5,6.7894736842105265,7.526315789473684
Helluntairaitti,6,7.6,8.2
Helluntairaitti,7,6.774193548387097,7.645161290322581
Helluntairaitti,8,5.709677419354839,7.193548387096774
Helluntairaitti,9,3.7333333333333334,3.6333333333333333
Helluntairaitti,10,2.3870967741935485,2.806451612903226
Helluntairaitti,11,2.3870967741935485,2.806451612903226
Malmin sairaala,4,33.181113309413256,33.11101824684443
Malmin sairaala,5,3.8333333333333335,3.388888888888889
Malmin sairaala,6,6.966666666666667,7.0
Malmin sairaala,7,7.806451612903226,6.935483870967742
Malmin sairaala,8,6.354838709677419,5.935483870967742
Malmin sairaala,9,5.266666666666667,4.266666666666667
Malmin sairaala,10,3.037037037037037,2.6666666666666665
Malmin sairaala,11,3.037037037037037,2.6666666666666665
Kivikonlaita,4,33.181113309413256,33.11101824684443
Kivikonlaita,5,4.142857142857143,3.2142857142857144
Kivikonlaita,6,7.466666666666667,7.533333333333333
Kivikonlaita,7,7.548387096774194,7.645161290322581
Kivikonlaita,8,7.516129032258065,7.419354838709677
Kivikonlaita,9,4.172413793103448,3.9655172413793105
Kivikonlaita,10,2.888888888888889,2.6296296296296298
Kivikonlaita,11,2.888888888888889,2.6296296296296298
Sinkilätie,4,33.181113309413256,33.11101824684443
Sinkilätie,5,3.0,2.6923076923076925
Sinkilätie,6,6.266666666666667,6.433333333333334
Sinkilätie,7,7.516129032258065,7.387096774193548
Sinkilätie,8,5.096774193548387,5.451612903225806
Sinkilätie,9,5.666666666666667,5.133333333333334
Sinkilätie,10,4.551724137931035,4.241379310344827
Sinkilätie,11,4.551724137931035,4.241379310344827
Kivikonkaari,4,33.181113309413256,33.11101824684443
Kivikonkaari,5,6.384615384615385,5.769230769230769
Kivikonkaari,6,9.875,9.75
Kivikonkaari,7,6.5,4.8
Kivikonkaari,8,6.193548387096774,5.0
Kivikonkaari,9,4.0,3.8275862068965516
Kivikonkaari,10,3.1153846153846154,2.730769230769231
Kivikonkaari,11,3.1153846153846154,2.730769230769231
Paloheinän maja,4,33.181113309413256,33.11101824684443
Paloheinän maja,5,5.083333333333333,5.416666666666667
Paloheinän maja,6,9.366666666666667,9.533333333333333
Paloheinän maja,7,9.096774193548388,8.838709677419354
Paloheinän maja,8,7.548387096774194,7.516129032258065
Paloheinän maja,9,5.033333333333333,5.133333333333334
Paloheinän maja,10,3.5555555555555554,3.2222222222222223
Paloheinän maja,11,3.5555555555555554,3.2222222222222223
Lallukankuja,4,33.181113309413256,33.11101824684443
Lallukankuja,5,3.1666666666666665,2.5833333333333335
Lallukankuja,6,6.172413793103448,6.103448275862069
Lallukankuja,7,6.580645161290323,6.451612903225806
Lallukankuja,8,4.4,4.033333333333333
Lallukankuja,9,4.185185185185185,4.296296296296297
Lallukankuja,10,2.48,1.68
Lallukankuja,11,2.48,1.68
Kontulankaari,4,33.181113309413256,33.11101824684443
Kontulankaari,5,3.0,2.6923076923076925
Kontulankaari,6,10.866666666666667,10.666666666666666
Kontulankaari,7,8.580645161290322,8.419354838709678
Kontulankaari,8,7.166666666666667,6.233333333333333
Kontulankaari,9,5.689655172413793,5.379310344827586
Kontulankaari,10,3.4285714285714284,2.9642857142857144
Kontulankaari,11,3.4285714285714284,2.9642857142857144
Kontula (M),4,33.181113309413256,33.11101824684443
Kontula (M),5,15.0,13.76923076923077
Kontula (M),6,26.1,25.466666666666665
Kontula (M),7,23.451612903225808,23.06451612903226
Kontula (M),8,17.64516129032258,17.032258064516128
Kontula (M),9,16.033333333333335,15.2
Kontula (M),10,9.419354838709678,8.580645161290322
Kontula (M),11,9.419354838709678,8.580645161290322
Paloheinäntie,4,33.181113309413256,33.11101824684443
Paloheinäntie,5,6.538461538461538,8.307692307692308
Paloheinäntie,6,11.533333333333333,13.133333333333333
Paloheinäntie,7,12.35483870967742,12.258064516129032
Paloheinäntie,8,11.225806451612904,11.870967741935484
Paloheinäntie,9,8.333333333333334,9.233333333333333
Paloheinäntie,10,4.655172413793103,4.9655172413793105
Paloheinäntie,11,4.655172413793103,4.9655172413793105
Sallatunturintie,4,33.181113309413256,33.11101824684443
Sallatunturintie,5,3.2,2.4
Sallatunturintie,6,4.137931034482759,3.793103448275862
Sallatunturintie,7,4.064516129032258,3.4516129032258065
Sallatunturintie,8,3.103448275862069,2.1379310344827585
Sallatunturintie,9,2.16,1.24
Sallatunturintie,10,1.5769230769230769,1.5
Sallatunturintie,11,1.5769230769230769,1.5
Kurkimäentie,4,33.181113309413256,33.11101824684443
Kurkimäentie,5,5.769230769230769,5.846153846153846
Kurkimäentie,6,14.433333333333334,14.233333333333333
Kurkimäentie,7,13.387096774193548,13.548387096774194
Kurkimäentie,8,11.193548387096774,10.774193548387096
Kurkimäentie,9,5.133333333333334,5.2
Kurkimäentie,10,2.8,2.933333333333333
Kurkimäentie,11,2.8,2.933333333333333
Kurkimäki,4,33.181113309413256,33.11101824684443
Kurkimäki,5,4.6923076923076925,4.769230769230769
Kurkimäki,6,6.066666666666666,6.266666666666667
Kurkimäki,7,7.967741935483871,7.193548387096774
Kurkimäki,8,5.033333333333333,4.666666666666667
Kurkimäki,9,4.466666666666667,3.1666666666666665
Kurkimäki,10,2.5714285714285716,1.7142857142857142
Kurkimäki,11,2.5714285714285716,1.7142857142857142
Tuukkalantie,4,33.181113309413256,33.11101824684443
Tuukkalantie,5,3.5,3.1666666666666665
Tuukkalantie,6,5.3,5.6
Tuukkalantie,7,5.7,4.833333333333333
Tuukkalantie,8,4.241379310344827,4.241379310344827
Tuukkalantie,9,3.0,3.5185185185185186
Tuukkalantie,10,2.375,2.1666666666666665
Tuukkalantie,11,2.375,2.1666666666666665
Varustuksentie,4,33.181113309413256,33.11101824684443
Varustuksentie,5,4.833333333333333,4.083333333333333
Varustuksentie,6,7.333333333333333,6.966666666666667
Varustuksentie,7,6.333333333333333,6.1
Varustuksentie,8,4.129032258064516,4.129032258064516
Varustuksentie,9,4.482758620689655,4.172413793103448
Varustuksentie,10,2.3214285714285716,2.1785714285714284
Varustuksentie,11,2.3214285714285716,2.1785714285714284
Mellunmäki (M),4,33.181113309413256,33.11101824684443
Mellunmäki (M),5,5.75,5.916666666666667
Mellunmäki (M),6,15.4,15.366666666666667
Mellunmäki (M),7,17.741935483870968,18.806451612903224
Mellunmäki (M),8,12.193548387096774,12.67741935483871
Mellunmäki (M),9,9.6,9.533333333333333
Mellunmäki (M),10,6.419354838709677,6.580645161290323
Mellunmäki (M),11,6.419354838709677,6.580645161290323
Vartioharjuntie,4,33.181113309413256,33.11101824684443
Vartioharjuntie,5,3.6666666666666665,3.5833333333333335
Vartioharjuntie,6,6.035714285714286,6.071428571428571
Vartioharjuntie,7,5.935483870967742,5.483870967741935
Vartioharjuntie,8,4.838709677419355,4.870967741935484
Vartioharjuntie,9,3.533333333333333,3.3
Vartioharjuntie,10,3.4210526315789473,3.1578947368421053
Vartioharjuntie,11,3.4210526315789473,3.1578947368421053
Lettopolku,4,33.181113309413256,33.11101824684443
Lettopolku,5,2.7,3.1
Lettopolku,6,3.2,2.966666666666667
Lettopolku,7,3.357142857142857,3.0357142857142856
Lettopolku,8,2.925925925925926,2.5925925925925926
Lettopolku,9,2.1923076923076925,1.7307692307692308
Lettopolku,10,2.263157894736842,1.5789473684210527
Lettopolku,11,2.263157894736842,1.5789473684210527
Humikkalankuja,4,33.181113309413256,33.11101824684443
Humikkalankuja,5,3.4444444444444446,2.888888888888889
Humikkalankuja,6,4.0,3.7142857142857144
Humikkalankuja,7,6.0344827586206895,5.172413793103448
Humikkalankuja,8,5.310344827586207,5.0
Humikkalankuja,9,3.5185185185185186,3.2222222222222223
Humikkalankuja,10,2.0,1.9
Humikkalankuja,11,2.0,1.9
Kivikon liikuntapuisto,4,33.181113309413256,33.11101824684443
Kivikon liikuntapuisto,5,4.0,3.272727272727273
Kivikon liikuntapuisto,6,7.133333333333334,6.966666666666667
Kivikon liikuntapuisto,7,6.290322580645161,5.709677419354839
Kivikon liikuntapuisto,8,5.709677419354839,5.838709677419355
Kivikon liikuntapuisto,9,4.310344827586207,4.379310344827586
Kivikon liikuntapuisto,10,2.391304347826087,2.130434782608696
Kivikon liikuntapuisto,11,2.391304347826087,2.130434782608696
Paloheinän kirjasto,4,33.181113309413256,33.11101824684443
Paloheinän kirjasto,5,3.0833333333333335,3.75
Paloheinän kirjasto,6,6.0,6.166666666666667
Paloheinän kirjasto,7,5.9,5.633333333333334
Paloheinän kirjasto,8,4.333333333333333,3.6666666666666665
Paloheinän kirjasto,9,3.1785714285714284,2.857142857142857
Paloheinän kirjasto,10,1.9130434782608696,1.8695652173913044
Paloheinän kirjasto,11,1.9130434782608696,1.8695652173913044
Rukatunturintie,4,33.181113309413256,33.11101824684443
Rukatunturintie,5,4.545454545454546,4.7272727272727275
Rukatunturintie,6,9.4,9.566666666666666
Rukatunturintie,7,7.032258064516129,8.32258064516129
Rukatunturintie,8,4.666666666666667,6.3
Rukatunturintie,9,2.5185185185185186,2.1481481481481484
Rukatunturintie,10,2.185185185185185,2.074074074074074
Rukatunturintie,11,2.185185185185185,2.074074074074074
Torpparinmäentie,4,33.181113309413256,33.11101824684443
Torpparinmäentie,5,4.454545454545454,4.545454545454546
Torpparinmäentie,6,6.466666666666667,6.833333333333333
Torpparinmäentie,7,6.032258064516129,6.774193548387097
Torpparinmäentie,8,4.310344827586207,4.551724137931035
Torpparinmäentie,9,3.1153846153846154,2.8076923076923075
Torpparinmäentie,10,2.1666666666666665,1.9444444444444444
Torpparinmäentie,11,2.1666666666666665,1.9444444444444444
Siltamäki,4,33.181113309413256,33.11101824684443
Siltamäki,5,4.5,5.5
Siltamäki,6,6.166666666666667,7.466666666666667
Siltamäki,7,6.233333333333333,6.633333333333334
Siltamäki,8,4.379310344827586,4.448275862068965
Siltamäki,9,2.888888888888889,3.4074074074074074
Siltamäki,10,1.6875,1.5625
Siltamäki,11,1.6875,1.5625
Töyrynummi,4,33.181113309413256,33.11101824684443
Töyrynummi,5,1.8333333333333333,2.1666666666666665
Töyrynummi,6,4.142857142857143,4.714285714285714
Töyrynummi,7,5.258064516129032,5.645161290322581
Töyrynummi,8,4.733333333333333,5.2
Töyrynummi,9,3.230769230769231,3.4615384615384617
Töyrynummi,10,2.3333333333333335,2.1666666666666665
Töyrynummi,11,2.3333333333333335,2.1666666666666665
Puistolan asema,4,33.181113309413256,33.11101824684443
Puistolan asema,5,6.0,5.833333333333333
Puistolan asema,6,14.533333333333333,15.366666666666667
Puistolan asema,7,16.612903225806452,16.838709677419356
Puistolan asema,8,10.903225806451612,10.548387096774194
Puistolan asema,9,8.6,9.166666666666666
Puistolan asema,10,6.870967741935484,6.741935483870968
Puistolan asema,11,6.870967741935484,6.741935483870968
Maatullinkuja,4,33.181113309413256,33.11101824684443
Maatullinkuja,5,5.666666666666667,4.5
Maatullinkuja,6,8.1,7.966666666666667
Maatullinkuja,7,11.64516129032258,11.548387096774194
Maatullinkuja,8,6.935483870967742,7.032258064516129
Maatullinkuja,9,7.266666666666667,7.3
Maatullinkuja,10,7.387096774193548,6.935483870967742
